"vremia","191HL","192HL","193BL","194BL","191HR","192HR","193BR","194BR","281NL","282NL","283BL","284BL","281NR","282NR","283BR","284BR","301BL","302BL","303HL","304HL","301BR","302BR","303HR","304HR","321BL","322BL","323HL","324HL","321BR","322BR","323HR","324HR","341BL","342BL","343HL","344HL","341BR","342BR","343HR","344HR","461L","462L","463L","461R","462R","463R","G11L","G12L","G13L","G14L","G15L","G16L","G17L","G11R","G12R","G13R","G14R","G15R","G16R","G17R","G21L","G22L","G23L","G24L","G25L","G26L","G27L","G21R","G22R","G23R","G24R","G25R","G26R","G27R","D12","D13","D14","D15","D16","D17","D18","D19","D20","U64","RasxCD"
"2020-06-30 00:05:21.406","27","28","28","29","27","28","29","30","30","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","36","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.8","1260","1650"
"2020-06-30 00:05:22.421","27","28","28","29","27","28","29","30","30","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.8","1260","1760"
"2020-06-30 00:05:23.437","27","28","28","29","27","28","29","30","30","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.8","1270","1750"
"2020-06-30 00:05:24.468","27","28","28","29","27","28","29","30","30","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3","2.8","1270","1730"
"2020-06-30 00:05:25.484","27","28","28","29","27","28","29","30","30","35","33","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3","2.8","1280","1640"
"2020-06-30 00:05:26.609","27","28","28","29","27","28","29","30","30","35","33","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.8","1290","1730"
"2020-06-30 00:05:27.625","27","28","28","29","27","28","29","30","30","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.7","1300","1710"
"2020-06-30 00:05:28.640","27","28","28","29","27","28","29","30","30","35","33","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.7","1310","1740"
"2020-06-30 00:05:29.671","27","28","28","29","27","28","29","30","29","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.7","1310","1650"
"2020-06-30 00:05:30.671","27","28","28","29","27","28","29","30","30","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.7","1320","1600"
"2020-06-30 00:05:31.687","27","28","28","29","27","28","29","30","30","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.5","4.2","3.6","2.9","3.1","2.7","1330","1730"
"2020-06-30 00:05:32.765","27","28","28","29","27","28","29","30","30","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.7","1330","1590"
"2020-06-30 00:05:33.781","27","28","28","29","27","28","29","30","30","35","33","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.7","1340","1700"
"2020-06-30 00:05:34.796","27","28","28","29","27","28","29","30","30","35","33","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.7","1340","1680"
"2020-06-30 00:05:35.812","27","28","28","29","27","28","29","30","30","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.7","1330","1670"
"2020-06-30 00:05:36.859","27","28","28","29","27","28","29","30","30","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.5","4.2","3.6","2.9","3.1","2.7","1330","1690"
"2020-06-30 00:05:37.906","27","28","28","29","27","28","29","30","30","35","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.5","4.2","3.6","2.9","3.1","2.8","1320","1640"
"2020-06-30 00:05:38.953","27","28","28","29","27","28","29","30","30","34","33","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.5","4.2","3.6","2.9","3.1","2.8","1320","1730"
"2020-06-30 00:05:39.968","27","28","28","29","27","28","29","30","29","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.8","1310","1700"
"2020-06-30 00:05:41.000","27","28","28","29","27","28","29","30","30","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.8","1310","1790"
"2020-06-30 00:05:42.031","27","28","28","29","27","28","29","30","29","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.8","1300","1720"
"2020-06-30 00:05:43.062","27","28","28","29","27","28","29","30","30","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.8","1290","1580"
"2020-06-30 00:05:44.078","27","28","28","29","27","28","29","30","30","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.8","1290","1760"
"2020-06-30 00:05:45.093","27","28","28","29","27","28","29","30","30","34","33","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.5","4.2","3.6","2.9","3.1","2.8","1280","1750"
"2020-06-30 00:05:46.140","27","28","28","29","27","28","29","30","30","34","33","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","36","35","38","36","42","39","37","43","37","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.8","1270","1640"
"2020-06-30 00:05:47.140","27","28","28","29","27","28","29","30","29","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","36","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.8","1270","1620"
"2020-06-30 00:05:48.187","27","28","28","29","27","28","29","30","30","34","33","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","36","35","38","36","42","39","37","43","37","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.8","1260","1720"
"2020-06-30 00:05:49.203","27","28","28","29","27","28","29","30","30","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","36","35","38","36","41","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.8","1250","1670"
"2020-06-30 00:05:50.250","27","28","28","29","27","28","29","30","29","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","36","38","36","41","35","34","35","32","36","35","38","36","41","39","37","43","37","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.8","1240","1820"
"2020-06-30 00:05:51.265","27","28","28","29","27","28","29","30","30","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","36","35","38","36","42","39","37","43","37","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.5","4.2","3.6","2.9","3.1","2.8","1240","1720"
"2020-06-30 00:05:52.281","27","28","28","29","27","28","29","30","29","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","39","37","38","36","41","35","34","35","32","36","35","38","36","42","39","37","43","37","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.5","4.2","3.6","2.9","3.1","2.8","1230","1620"
"2020-06-30 00:05:53.296","27","28","28","29","27","28","29","30","29","34","32","31","30","32","34","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","38","36","42","39","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.7","4.4","4.2","3.6","2.9","3.1","2.7","1210","1660"
